unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9080664011158,,,,1.0660543,-0.13362694,0.19675398,,,,,,,,,,,,,,,,,,,,,,,,
9080664011158,,,,,,,,,,111.073395,-58.64953,-2.1909363,,,,,,,,,,,,,,,,,,
9080653391041,,,,,,,,,,,,,,,,,,,,,,,1024.8419,,,,,,,
9080666818775,0.43856812,8.140244,5.52623,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080666818775,,,,,,,-0.60305786,-1.3040314,-0.3907013,,,,,,,,,,,,,,,,,,,,,
9080666818775,,,,,,,,,,,,,-9.510803,-1.6586304,3.4622192,,,,,,,,,,,,,,,
9080683847584,,,,-0.7714698,-0.34097767,1.9102077,,,,,,,,,,,,,,,,,,,,,,,,
9080683847584,,,,,,,,,,112.49176,-57.639095,-1.978262,,,,,,,,,,,,,,,,,,
9080686960377,,,,,,,,,,,,,,,,,,,,,,,1024.8367,,,,,,,
9080686960377,-1.1285095,7.9093933,7.10907,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080686960377,,,,,,,-0.6906433,-1.0346375,-0.4769745,,,,,,,,,,,,,,,,,,,,,
9080686960377,,,,,,,,,,,,,-9.367371,-2.380371,5.293274,,,,,,,,,,,,,,,
9080703684009,,,,-0.9121022,-0.18420315,1.6232567,,,,,,,,,,,,,,,,,,,,,,,,
9080703684009,,,,,,,,,,113.69058,-56.644073,-1.904107,,,,,,,,,,,,,,,,,,
9080707101978,-1.243042,7.8919525,7.1849823,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080707101978,,,,,,,,,,,,,-9.770203,-2.380371,5.1239014,,,,,,,,,,,,,,,
9080707101978,,,,,,,-0.61779785,-0.9023895,-0.35578918,,,,,,,,,,,,,,,,,,,,,
9080723520435,,,,-0.9810755,-0.59856606,2.5835166,,,,,,,,,,,,,,,,,,,,,,,,
9080723520435,,,,,,,,,,114.75186,-55.709763,-1.7055057,,,,,,,,,,,,,,,,,,
9080720529713,,,,,,,,,,,,,,,,,,,,,,,1024.8367,,,,,,,
9080727243580,-1.2448883,7.4386444,8.261353,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080743356861,,,,-0.89592886,-0.8339329,3.3453603,,,,,,,,,,,,,,,,,,,,,,,,
9080727243580,,,,,,,-0.32008362,-0.9493866,-0.17007446,,,,,,,,,,,,,,,,,,,,,
9080727243580,,,,,,,,,,,,,-11.297607,-2.4124146,4.463196,,,,,,,,,,,,,,,
9080743356861,,,,,,,,,,115.68234,-55.090588,-1.3367518,,,,,,,,,,,,,,,,,,
9080754099049,,,,,,,,,,,,,,,,,,,,,,,1024.8281,,,,,,,
9080747385181,-0.79148865,7.2680054,8.626831,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080747385181,,,,,,,0.10656738,-0.7264099,-0.029937744,,,,,,,,,,,,,,,,,,,,,
9080763193287,,,,0.67282397,-0.5941839,1.6916084,,,,,,,,,,,,,,,,,,,,,,,,
9080747385181,,,,,,,,,,,,,-9.533691,-2.5497437,5.130005,,,,,,,,,,,,,,,
9080763193287,,,,,,,,,,116.18594,-55.15475,-0.90576696,,,,,,,,,,,,,,,,,,
9080767526783,0.49771118,7.5784607,6.74057,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080767526783,,,,,,,,,,,,,-9.643555,-2.5863647,5.0231934,,,,,,,,,,,,,,,
9080767526783,,,,,,,0.4965515,-0.17381287,0.036239624,,,,,,,,,,,,,,,,,,,,,
9080783060230,,,,0.5596099,-0.15817738,-0.8010688,,,,,,,,,,,,,,,,,,,,,,,,
9080783060230,,,,,,,,,,116.260864,-55.83222,-0.7739643,,,,,,,,,,,,,,,,,,
9080787668384,,,,,,,,,,,,,,,,,,,,,,,1024.8268,,,,,,,
