unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
12307650037230,,,,,,,0.058410645,-0.0473938,-0.0048065186,,,,,,,,,,,,,,,,,,,,,
12307643323362,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307658185423,,,,,,,,,,17.836334,-40.80702,-7.3413,,,,,,,,,,,,,,,,,,
12307658185423,,,,0.070894,-0.03783846,0.025576115,,,,,,,,,,,,,,,,,,,,,,,,
12307670178831,-1.1289063,6.186249,7.1123657,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307677930296,,,,0.11553109,-0.08079529,-0.2065072,,,,,,,,,,,,,,,,,,,,,,,,
12307677930296,,,,,,,,,,17.858307,-40.880455,-7.3007913,,,,,,,,,,,,,,,,,,
12307670178831,,,,,,,0.051818848,-0.027511597,-0.006576538,,,,,,,,,,,,,,,,,,,,,
12307670178831,,,,,,,,,,,,,-9.492493,25.65918,-17.15393,,,,,,,,,,,,,,,
12307676892698,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307690320433,-1.095398,6.200058,7.0951996,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307698438109,,,,0.13015199,-0.03492737,-0.07098389,,,,,,,,,,,,,,,,,,,,,,,,
12307690320433,,,,,,,0.016799927,-0.023620605,-0.0067596436,,,,,,,,,,,,,,,,,,,,,
12307698438109,,,,,,,,,,17.854614,-40.90642,-7.262408,,,,,,,,,,,,,,,,,,
12307690320433,,,,,,,,,,,,,-9.538269,25.704956,-17.24701,,,,,,,,,,,,,,,
12307710462034,-1.1260681,6.1903076,7.0928345,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307710462034,,,,,,,,,,,,,-9.867859,26.039124,-17.182922,,,,,,,,,,,,,,,
12307717450560,,,,0.058311224,-0.07839584,-0.15195656,,,,,,,,,,,,,,,,,,,,,,,,
12307710462034,,,,,,,0.010879517,-0.0771637,-0.012420654,,,,,,,,,,,,,,,,,,,,,
12307710462034,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307717450560,,,,,,,,,,17.897064,-40.916992,-7.207178,,,,,,,,,,,,,,,,,,
12307730603636,-1.1440582,6.245041,7.0296173,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307730603636,,,,,,,,,,,,,-10.202026,25.701904,-15.760803,,,,,,,,,,,,,,,
12307730603636,,,,,,,0.015335083,-0.14228821,-0.010253906,,,,,,,,,,,,,,,,,,,,,
12307737195433,,,,0.04639852,0.02587223,-0.19407797,,,,,,,,,,,,,,,,,,,,,,,,
12307737195433,,,,,,,,,,17.990082,-40.951496,-7.096261,,,,,,,,,,,,,,,,,,
12307744031370,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307750745237,-1.1259613,6.2635193,7.034134,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307750745237,,,,,,,-0.0015869141,-0.17703247,-0.013046265,,,,,,,,,,,,,,,,,,,,,
12307750745237,,,,,,,,,,,,,-10.038757,25.201416,-16.456604,,,,,,,,,,,,,,,
12307757733763,,,,0.044511676,-3.6144257E-4,-0.1614542,,,,,,,,,,,,,,,,,,,,,,,,
12307757733763,,,,,,,,,,18.142181,-40.958324,-6.9452157,,,,,,,,,,,,,,,,,,
12307770886839,-1.2432251,6.1737976,7.1221924,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307770886839,,,,,,,-0.029922485,-0.17541504,-0.015960693,,,,,,,,,,,,,,,,,,,,,
12307770886839,,,,,,,,,,,,,-9.867859,25.030518,-17.182922,,,,,,,,,,,,,,,
12307776715696,,,,-0.1535846,-0.10953951,-0.054483414,,,,,,,,,,,,,,,,,,,,,,,,
12307776715696,,,,,,,,,,18.27121,-40.905178,-6.844338,,,,,,,,,,,,,,,,,,
12307791028441,-1.195404,6.2585754,7.323654,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307791028441,,,,,,,,,,,,,-9.62677,25.030518,-16.706848,,,,,,,,,,,,,,,
12307791028441,,,,,,,-0.04109192,-0.17733765,0.0025939941,,,,,,,,,,,,,,,,,,,,,
12307796491087,,,,-0.034232855,0.060821533,0.16191673,,,,,,,,,,,,,,,,,,,,,,,,
12307796491087,,,,,,,,,,18.396637,-40.831287,-6.6994257,,,,,,,,,,,,,,,,,,
12307777600706,,,,,,,,,,,,,,,,,,,,,,,1024.2673,,,,,,,
12307811170042,-0.4131012,6.229645,7.160843,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307811170042,,,,,,,-0.0289917,-0.16822815,0.005859375,,,,,,,,,,,,,,,,,,,,,
12307811170042,,,,,,,,,,,,,-9.773254,25.752258,-17.230225,,,,,,,,,,,,,,,
12307816998900,,,,0.9446943,-0.037893772,-0.1573615,,,,,,,,,,,,,,,,,,,,,,,,
12307816998900,,,,,,,,,,18.537933,-40.793396,-6.351765,,,,,,,,,,,,,,,,,,
12307831311644,-0.58610535,6.2641754,7.533493,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307831311644,,,,,,,,,,,,,-9.867859,26.039124,-17.510986,,,,,,,,,,,,,,,
12307836072386,,,,0.2825122,0.0461421,0.43987894,,,,,,,,,,,,,,,,,,,,,,,,
12307831311644,,,,,,,0.0146484375,-0.24302673,-0.015701294,,,,,,,,,,,,,,,,,,,,,
12307811170042,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307836072386,,,,,,,,,,18.694397,-40.725464,-6.113339,,,,,,,,,,,,,,,,,,
12307851453245,-0.9091644,6.1535034,7.380478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307851453245,,,,,,,,,,,,,-9.867859,25.512695,-17.254639,,,,,,,,,,,,,,,
12307851453245,,,,,,,0.092544556,-0.24104309,-0.035720825,,,,,,,,,,,,,,,,,,,,,
12307855756224,,,,0.03505379,-0.12769222,0.048928738,,,,,,,,,,,,,,,,,,,,,,,,
12307855756224,,,,,,,,,,18.88919,-40.75446,-5.9153748,,,,,,,,,,,,,,,,,,
12307844739378,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307871594847,-1.0093079,6.223175,7.154892,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307876264036,,,,,,,,,,19.134125,-40.898197,-5.689593,,,,,,,,,,,,,,,,,,
12307876264036,,,,-0.07197183,-0.008358002,-0.11695051,,,,,,,,,,,,,,,,,,,,,,,,
12307871594847,,,,,,,0.14457703,-0.33868408,-0.029556274,,,,,,,,,,,,,,,,,,,,,
12307871594847,,,,,,,,,,,,,-10.255432,24.716187,-17.056274,,,,,,,,,,,,,,,
12307891736448,-0.9320526,6.428955,6.9645386,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307891736448,,,,,,,,,,,,,-10.368347,24.525452,-17.019653,,,,,,,,,,,,,,,
12307891736448,,,,,,,0.19888306,-0.4315338,-0.028366089,,,,,,,,,,,,,,,,,,,,,
12307878308714,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307895276487,,,,-0.009982288,0.1753807,-0.27622747,,,,,,,,,,,,,,,,,,,,,,,,
12307895276487,,,,,,,,,,19.450043,-41.130375,-5.378382,,,,,,,,,,,,,,,,,,
12307911878050,-1.0268555,6.3627777,7.124542,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307911878050,,,,,,,,,,,,,-9.94873,25.231934,-16.052246,,,,,,,,,,,,,,,
12307911878050,,,,,,,0.17848206,-0.4824829,-0.03504944,,,,,,,,,,,,,,,,,,,,,
12307915021360,,,,-0.20334244,0.021929264,-0.028625011,,,,,,,,,,,,,,,,,,,,,,,,
12307915021360,,,,,,,,,,19.822266,-41.31917,-5.047125,,,,,,,,,,,,,,,,,,
12307911878050,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307932019652,-1.2086487,6.3959656,7.4513397,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307932019652,,,,,,,0.15057373,-0.60276794,-0.0158844,,,,,,,,,,,,,,,,,,,,,
